DIA;MES;AÑO;TERMINAL;MONTO;RESPUESTA;MENSAJE;TRX;TARJETA;BIN
7;08;2011;AT11;80;1;5;1;4000030000008059;400003
14;09;2011;AT20;110;1;4;1;4000030000005357;400003
27;04;2011;AT06;90;1;1;1;4010020000007179;401002
27;02;2012;AT05;85;1;2;1;4000010000007921;400001
13;03;2011;AT07;50;1;2;1;4000030000006901;400003
5;10;2011;AT21;375;1;4;1;4000040000003509;400004
29;07;2011;AT02;500;1;3;1;4000010000001365;400001
13;06;2012;AT12;120;1;5;1;4000020000008000;400002
2;02;2010;AT04;145;1;3;1;4000020000005658;400002
2;03;2010;AT08;500;1;1;1;4000030000007078;400003
7;06;2011;AT12;50;1;3;1;4000030000002062;400003
21;08;2010;AT03;200;1;3;1;4000010000002285;400001
8;05;2011;AT10;100;1;2;1;4000030000001112;400003
30;05;2010;AT24;200;1;2;1;4000040000003541;400004
11;06;2012;AT24;55;1;2;1;4000030000009560;400003
28;02;2010;AT06;125;1;4;1;4000010000007324;400001
22;07;2010;AT04;125;1;5;1;4000030000009861;400003
2;08;2012;AT18;120;1;1;1;4010020000001964;401002
10;08;2012;AT14;500;1;4;1;4010020000001968;401002
15;04;2012;AT14;45;1;4;1;4010020000002351;401002
2;03;2011;AT22;200;1;3;1;4010020000003222;401002
7;08;2010;AT01;50;1;2;1;4000030000003854;400003
9;09;2010;AT08;30;1;4;1;4010020000006924;401002
30;04;2010;AT24;300;1;3;1;4000020000009098;400002
17;12;2011;AT16;5;1;4;1;4000010000004239;400001
19;07;2012;AT11;125;1;3;1;4000020000003771;400002
9;06;2010;AT16;375;1;2;1;4000030000004121;400003
29;06;2011;AT25;5;1;2;1;4000040000008369;400004
25;06;2011;AT03;105;1;5;1;4010020000001882;401002
9;04;2012;AT25;110;1;1;1;4000040000008112;400004
28;07;2011;AT01;105;1;2;1;4000030000008551;400003
3;04;2010;AT10;100;1;4;1;4000020000003341;400002
25;12;2012;AT21;145;1;4;1;4000010000008088;400001
21;03;2011;AT17;80;1;1;1;4010020000004966;401002
24;05;2011;AT17;375;1;1;1;4010010000006530;401001
26;04;2012;AT25;25;1;2;1;4000040000008980;400004
1;04;2011;AT01;90;1;1;1;4000040000001865;400004
6;02;2010;AT23;450;1;5;1;4010010000005317;401001
23;07;2012;AT18;250;1;3;1;4000010000001211;400001
12;05;2010;AT25;105;1;4;1;4010010000006020;401001
8;08;2011;AT08;45;1;2;1;4000010000004655;400001
4;01;2010;AT18;65;1;4;1;4000020000007827;400002
7;10;2012;AT13;250;1;4;1;4000030000002906;400003
18;02;2010;AT14;150;1;5;1;4000020000004590;400002
19;02;2012;AT08;60;1;4;1;4000030000002655;400003
18;05;2010;AT07;375;1;1;1;4000020000002033;400002
18;07;2011;AT07;200;1;5;1;4000040000008508;400004
16;07;2012;AT08;200;1;1;1;4010020000002583;401002
9;04;2010;AT18;110;1;5;1;4000010000002465;400001
24;11;2011;AT10;105;1;5;1;4010010000004325;401001
29;06;2010;AT14;110;1;4;1;4010010000002969;401001
8;02;2010;AT09;95;1;3;1;4010020000003898;401002
22;03;2011;AT17;500;1;2;1;4010010000003116;401001
12;02;2011;AT06;200;1;3;1;4000040000002526;400004
20;04;2012;AT14;95;1;3;1;4000040000003228;400004
29;03;2010;AT05;300;1;5;1;4010020000001262;401002
23;01;2012;AT11;250;1;4;1;4010010000007119;401001
10;02;2012;AT04;70;1;2;1;4000010000009187;400001
14;10;2010;AT08;10;1;4;1;4000020000001621;400002
22;07;2011;AT17;115;1;1;1;4000040000008627;400004
13;06;2011;AT12;55;1;5;1;4000010000002710;400001
9;05;2010;AT19;50;1;5;1;4000020000001702;400002
17;08;2010;AT05;375;1;4;1;4000020000001086;400002
8;08;2010;AT25;75;1;3;1;4000020000007705;400002
9;09;2010;AT07;50;1;1;1;4000040000001253;400004
5;06;2011;AT11;70;1;1;1;4010010000009468;401001
29;12;2011;AT24;85;1;4;1;4000020000004851;400002
21;06;2010;AT10;135;1;1;1;4000010000004304;400001
9;07;2012;AT06;115;1;5;1;4010020000005665;401002
16;11;2012;AT07;125;1;3;1;4000020000001818;400002
1;05;2012;AT15;175;1;2;1;4000030000007616;400003
4;07;2010;AT13;105;1;3;1;4010020000001789;401002
14;09;2010;AT16;500;1;1;1;4000040000003221;400004
26;11;2011;AT20;95;1;3;1;4000020000002728;400002
27;05;2010;AT02;75;1;5;1;4000040000009034;400004
6;10;2010;AT25;150;1;3;1;4000040000007568;400004
15;07;2011;AT15;500;1;4;1;4010020000001817;401002
5;06;2010;AT17;70;1;2;1;4000020000005661;400002
5;05;2010;AT08;80;1;5;1;4000010000003011;400001
19;07;2011;AT24;75;1;5;1;4000010000008024;400001
19;10;2011;AT10;135;1;3;1;4000020000004756;400002
22;10;2011;AT10;300;1;3;1;4000020000009374;400002
20;09;2010;AT06;5;1;2;1;4000010000009085;400001
27;11;2010;AT10;300;1;1;1;4000040000002679;400004
26;12;2010;AT15;10;1;3;1;4000030000001314;400003
28;09;2011;AT12;110;1;4;1;4010020000008270;401002
25;11;2011;AT17;90;1;1;1;4000010000007875;400001
19;05;2011;AT21;70;1;4;1;4010010000009616;401001
10;10;2011;AT08;5;1;1;1;4010020000005718;401002
3;03;2010;AT23;50;1;4;1;4000020000002040;400002
8;02;2011;AT23;105;1;5;1;4000010000003402;400001
20;07;2011;AT13;135;1;4;1;4000040000005806;400004
1;04;2011;AT07;100;1;3;1;4010010000007237;401001
10;06;2010;AT13;60;1;4;1;4000010000003609;400001
20;06;2010;AT21;120;1;3;1;4000030000008835;400003
17;02;2012;AT10;60;1;5;1;4010010000006375;401001
24;10;2010;AT12;200;1;2;1;4010010000002109;401001
3;10;2010;AT23;45;1;4;1;4000030000008594;400003
26;03;2012;AT03;65;1;1;1;4010010000006598;401001
4;07;2010;AT21;30;1;3;1;4000010000006075;400001
9;05;2010;AT22;125;1;1;1;4000040000007977;400004
6;03;2012;AT15;200;1;3;1;4010020000001736;401002
17;08;2010;AT09;100;1;3;1;4000040000004569;400004
19;03;2010;AT01;40;1;4;1;4010020000002369;401002
26;02;2012;AT09;5;1;4;1;4000010000003461;400001
7;02;2010;AT25;30;1;5;1;4010010000002289;401001
27;08;2012;AT24;20;1;1;1;4010020000007452;401002
6;12;2011;AT11;75;1;1;1;4000030000004113;400003
19;10;2010;AT01;80;1;4;1;4000020000001902;400002
10;08;2012;AT11;35;1;2;1;4010010000006936;401001
20;09;2012;AT13;55;1;4;1;4000020000005845;400002
9;11;2012;AT02;10;1;4;1;4000040000003550;400004
18;01;2012;AT24;80;1;5;1;4000020000007005;400002
15;03;2011;AT06;105;1;1;1;4010010000005502;401001
9;09;2011;AT02;95;1;2;1;4000030000002936;400003
18;12;2012;AT20;40;1;4;1;4010010000002284;401001
4;09;2010;AT04;145;1;5;1;4000010000009052;400001
23;08;2011;AT11;150;1;1;1;4000020000003702;400002
30;09;2010;AT14;135;1;1;1;4000010000008575;400001
10;12;2010;AT20;30;1;2;1;4000030000004241;400003
30;04;2010;AT09;40;1;4;1;4000010000002805;400001
17;01;2010;AT09;10;1;2;1;4000030000001045;400003
18;09;2010;AT21;300;1;2;1;4010010000005090;401001
2;08;2012;AT24;115;1;2;1;4010010000001151;401001
8;04;2011;AT21;5;1;3;1;4000030000008252;400003
8;05;2010;AT06;5;1;1;1;4000040000008546;400004
15;06;2010;AT02;100;1;2;1;4010010000003284;401001
28;02;2011;AT21;35;1;2;1;4000010000003705;400001
13;04;2012;AT03;175;1;5;1;4010020000006303;401002
22;06;2012;AT17;90;1;1;1;4000010000006472;400001
6;12;2012;AT02;110;1;5;1;4010020000009601;401002
8;09;2010;AT22;55;1;3;1;4000040000003919;400004
13;09;2012;AT22;10;1;3;1;4000010000002738;400001
4;11;2012;AT23;95;1;1;1;4000040000004038;400004
17;03;2011;AT19;35;1;1;1;4000040000002823;400004
24;03;2011;AT18;40;1;2;1;4000010000006105;400001
9;06;2011;AT06;35;1;5;1;4010010000005737;401001
28;09;2011;AT08;135;1;2;1;4000020000004117;400002
19;01;2010;AT04;90;1;2;1;4010020000007079;401002
13;03;2011;AT02;80;1;5;1;4010020000007557;401002
10;03;2011;AT08;95;1;4;1;4010010000001040;401001
10;06;2012;AT17;70;1;1;1;4000010000005554;400001
30;06;2010;AT14;25;1;1;1;4000020000009893;400002
20;02;2010;AT10;85;1;4;1;4000020000008018;400002
11;11;2011;AT11;15;1;5;1;4000040000001986;400004
18;07;2011;AT08;135;1;5;1;4000030000005135;400003
24;09;2012;AT22;95;1;3;1;4000030000002568;400003
23;07;2011;AT13;75;1;5;1;4010010000009121;401001
12;02;2012;AT22;200;1;5;1;4000040000006687;400004
21;06;2010;AT07;120;1;3;1;4010010000004019;401001
3;07;2012;AT04;30;1;4;1;4010020000005560;401002
22;08;2012;AT22;100;1;2;1;4000020000009448;400002
20;04;2012;AT17;250;1;1;1;4010010000007785;401001
26;05;2010;AT02;125;1;1;1;4010010000005349;401001
12;07;2010;AT21;250;1;3;1;4000020000004792;400002
18;10;2012;AT06;250;1;5;1;4000020000005787;400002
22;06;2011;AT14;60;1;1;1;4000040000003053;400004
18;09;2012;AT08;95;1;3;1;4000040000003064;400004
25;07;2011;AT19;25;1;1;1;4000010000007008;400001
21;10;2011;AT05;100;1;1;1;4000010000002614;400001
21;05;2012;AT22;90;1;4;1;4000010000004277;400001
31;10;2011;AT07;75;1;2;1;4000010000006311;400001
18;07;2011;AT19;450;1;5;1;4000040000004604;400004
24;11;2012;AT22;30;1;5;1;4010010000009874;401001
21;04;2012;AT01;35;1;1;1;4010010000001058;401001
19;05;2011;AT03;450;1;4;1;4010020000006734;401002
3;08;2011;AT13;150;1;4;1;4000020000007390;400002
20;10;2011;AT06;250;1;3;1;4000030000007170;400003
10;10;2011;AT17;145;1;1;1;4000010000006941;400001
30;10;2011;AT01;25;1;5;1;4000030000008813;400003
20;02;2012;AT06;250;1;1;1;4000030000009078;400003
28;12;2012;AT20;120;1;1;1;4000040000005116;400004
4;05;2010;AT03;10;1;5;1;4000010000009372;400001
13;07;2010;AT08;20;1;3;1;4010020000005218;401002
22;11;2011;AT12;95;1;2;1;4010020000003730;401002
11;09;2012;AT20;250;1;4;1;4000040000006829;400004
10;02;2010;AT02;110;1;4;1;4010010000008298;401001
29;08;2010;AT21;90;1;2;1;4000020000003398;400002
29;10;2012;AT25;45;1;4;1;4010020000007312;401002
8;04;2012;AT06;40;1;3;1;4000020000007452;400002
9;06;2012;AT02;75;1;4;1;4000040000005448;400004
26;08;2010;AT07;450;1;3;1;4010020000008782;401002
21;05;2012;AT19;20;1;5;1;4000010000009398;400001
11;10;2012;AT11;95;1;2;1;4000040000005953;400004
2;08;2012;AT11;40;1;1;1;4000010000004486;400001
24;03;2010;AT01;150;1;5;1;4000040000002671;400004
20;02;2010;AT03;5;1;2;1;4000040000006425;400004
30;04;2010;AT06;115;1;2;1;4000020000005404;400002
5;06;2012;AT15;60;1;1;1;4000020000002734;400002
18;09;2010;AT17;65;1;5;1;4010010000003637;401001
19;05;2010;AT22;40;1;2;1;4000040000001227;400004
25;09;2012;AT07;250;1;5;1;4000030000006364;400003
29;06;2010;AT20;90;1;5;1;4000040000004659;400004
28;07;2011;AT22;35;1;5;1;4000040000003568;400004
20;11;2011;AT03;95;1;3;1;4000010000004960;400001
5;04;2012;AT25;65;1;3;1;4000020000008693;400002
9;05;2011;AT23;75;1;4;1;4000020000008235;400002
11;03;2011;AT05;100;1;1;1;4010010000001337;401001
26;11;2011;AT21;65;1;1;1;4000040000004362;400004
29;09;2011;AT14;200;1;3;1;4010010000002450;401001
26;07;2010;AT08;90;1;3;1;4000020000004032;400002
9;08;2012;AT23;15;1;5;1;4010010000009011;401001
10;07;2011;AT05;50;1;1;1;4010010000006268;401001
8;07;2010;AT22;5;1;2;1;4010010000005568;401001
15;01;2011;AT09;135;1;1;1;4000040000002098;400004
15;02;2012;AT16;95;1;2;1;4000010000006043;400001
5;02;2012;AT05;125;1;2;1;4000020000006098;400002
7;03;2012;AT17;90;1;4;1;4000030000007714;400003
21;10;2012;AT01;40;1;3;1;4000030000002676;400003
23;07;2010;AT16;60;1;1;1;4000020000004799;400002
7;03;2011;AT15;500;1;4;1;4000020000005922;400002
25;03;2011;AT09;105;1;3;1;4000010000007558;400001
30;05;2010;AT22;95;1;3;1;4010020000005945;401002
7;03;2011;AT19;135;1;4;1;4000010000007167;400001
13;02;2010;AT06;50;1;3;1;4010010000003143;401001
2;03;2011;AT08;50;1;4;1;4000020000003098;400002
17;09;2012;AT20;50;1;5;1;4000010000005107;400001
4;08;2011;AT01;120;1;2;1;4010010000005599;401001
27;09;2010;AT11;375;1;3;1;4010020000002266;401002
10;06;2011;AT13;110;1;4;1;4000030000003780;400003
31;01;2011;AT17;30;1;1;1;4000040000005427;400004
12;06;2010;AT17;65;1;4;1;4010020000008569;401002
26;12;2010;AT17;10;1;3;1;4000030000008514;400003
5;10;2010;AT02;90;1;1;1;4000040000008248;400004
13;03;2010;AT09;200;1;3;1;4000030000002563;400003
12;08;2010;AT06;15;1;2;1;4000030000009733;400003
10;12;2011;AT13;35;1;1;1;4010020000006754;401002
30;06;2010;AT24;65;1;3;1;4000020000008511;400002
25;12;2011;AT15;115;1;5;1;4000010000006429;400001
8;08;2010;AT07;60;1;5;1;4010010000009546;401001
18;02;2012;AT08;15;1;1;1;4000030000007687;400003
2;05;2012;AT25;250;1;5;1;4000030000006103;400003
21;07;2010;AT18;45;1;4;1;4000030000003038;400003
17;08;2011;AT10;20;1;4;1;4000010000006587;400001
11;06;2011;AT09;45;1;5;1;4010010000003141;401001
18;04;2012;AT22;5;1;5;1;4000020000005501;400002
15;04;2012;AT02;300;1;4;1;4010010000002049;401001
29;07;2010;AT23;125;1;1;1;4010020000002793;401002
20;03;2010;AT25;70;1;3;1;4010010000002195;401001
5;09;2010;AT02;135;1;2;1;4000040000009800;400004
9;08;2010;AT17;150;1;1;1;4000040000009553;400004
1;05;2010;AT16;30;1;2;1;4000010000005913;400001
13;08;2012;AT25;80;1;2;1;4000010000004490;400001
6;10;2010;AT06;35;1;2;1;4000040000005955;400004
3;03;2011;AT10;50;1;5;1;4000020000009331;400002
28;02;2012;AT13;250;1;3;1;4010020000001393;401002
16;11;2012;AT01;125;1;1;1;4010010000003025;401001
8;01;2010;AT09;40;1;5;1;4000020000001571;400002
27;02;2011;AT17;40;1;4;1;4000020000004819;400002
3;04;2012;AT09;200;1;2;1;4000020000003482;400002
3;12;2010;AT10;65;1;2;1;4010020000001715;401002
22;11;2011;AT21;250;1;5;1;4000030000006340;400003
18;07;2011;AT10;105;1;2;1;4000010000005723;400001
13;09;2010;AT16;65;1;5;1;4010020000006956;401002
21;05;2012;AT13;105;1;2;1;4010010000005302;401001
21;05;2012;AT19;200;1;5;1;4010010000002297;401001
14;01;2012;AT11;95;1;2;1;4010010000002485;401001
29;04;2010;AT17;90;1;5;1;4000030000001911;400003
1;02;2012;AT09;50;1;1;1;4000010000004016;400001
3;04;2012;AT10;75;1;3;1;4000040000007641;400004
30;04;2010;AT20;125;1;3;1;4010010000004288;401001
17;01;2012;AT21;90;1;4;1;4000010000005789;400001
27;05;2012;AT14;75;1;5;1;4010010000004112;401001
28;07;2011;AT16;110;1;2;1;4000010000002184;400001
14;05;2011;AT16;375;1;5;1;4000030000005213;400003
18;09;2012;AT06;60;1;4;1;4000010000002840;400001
7;04;2011;AT16;55;1;5;1;4000030000009500;400003
2;05;2011;AT22;15;1;4;1;4010020000004275;401002
19;03;2012;AT03;175;1;1;1;4000020000008501;400002
27;07;2010;AT08;45;1;4;1;4010020000006259;401002
3;07;2011;AT18;70;1;3;1;4000020000005962;400002
12;09;2012;AT15;60;1;1;1;4000020000009487;400002
26;05;2012;AT09;250;1;5;1;4000040000003553;400004
7;10;2012;AT17;150;1;2;1;4000040000004193;400004
19;09;2012;AT11;55;1;1;1;4010020000009787;401002
1;08;2010;AT19;95;1;3;1;4010010000007317;401001
24;04;2012;AT13;20;1;1;1;4000030000008868;400003
22;05;2011;AT04;450;1;2;1;4000030000008716;400003
30;03;2010;AT11;15;1;1;1;4010020000002497;401002
11;03;2011;AT20;105;1;3;1;4000040000005441;400004
14;06;2011;AT18;60;1;2;1;4010010000007229;401001
7;06;2012;AT13;95;1;5;1;4000010000008673;400001
18;01;2010;AT23;5;1;1;1;4000020000001031;400002
22;02;2012;AT03;40;1;5;1;4000020000008672;400002
12;05;2011;AT20;40;1;3;1;4000030000007621;400003
2;08;2011;AT25;100;1;3;1;4000040000005008;400004
26;06;2012;AT13;90;1;2;1;4010020000002269;401002
5;06;2010;AT02;450;1;4;1;4000010000002041;400001
23;06;2011;AT22;500;1;4;1;4000010000004886;400001
2;02;2011;AT11;125;1;3;1;4000030000009885;400003
23;03;2010;AT24;300;1;5;1;4010010000006047;401001
14;03;2010;AT24;375;1;5;1;4010010000008465;401001
9;12;2011;AT23;55;1;1;1;4000030000009979;400003
24;06;2011;AT07;5;1;3;1;4010010000004080;401001
14;05;2010;AT01;135;1;3;1;4000010000006360;400001
14;02;2010;AT07;115;1;3;1;4000030000008099;400003
25;09;2011;AT07;45;1;3;1;4000040000008832;400004
3;11;2010;AT23;500;1;5;1;4000040000004227;400004
31;10;2011;AT06;65;1;1;1;4000040000009908;400004
26;02;2010;AT23;200;1;3;1;4000030000007030;400003
19;11;2012;AT20;125;1;2;1;4000030000008302;400003
11;11;2011;AT08;450;1;5;1;4010020000007292;401002
22;07;2011;AT23;80;1;5;1;4000020000006490;400002
19;08;2012;AT23;55;1;5;1;4000040000006990;400004
27;12;2010;AT16;80;1;3;1;4000010000004762;400001
31;05;2012;AT22;100;1;3;1;4000030000006920;400003
16;08;2011;AT04;110;1;4;1;4000040000009741;400004
14;05;2011;AT13;30;1;3;1;4010010000006053;401001
12;08;2010;AT09;20;1;2;1;4010020000005686;401002
5;02;2012;AT24;60;1;1;1;4010010000008299;401001
26;12;2010;AT20;80;1;1;1;4000020000005897;400002
21;10;2010;AT06;10;1;2;1;4010010000005383;401001
23;01;2012;AT05;145;1;5;1;4010020000004814;401002
14;04;2010;AT13;175;1;5;1;4000010000006940;400001
22;01;2010;AT03;50;1;2;1;4000020000004571;400002
28;11;2011;AT06;145;1;3;1;4010010000004757;401001
21;03;2011;AT16;300;1;2;1;4000030000005237;400003
7;05;2012;AT02;35;1;4;1;4000010000002496;400001
31;10;2011;AT06;95;1;5;1;4000020000003212;400002
28;06;2012;AT03;20;1;3;1;4000030000004655;400003
9;08;2010;AT11;145;1;1;1;4000040000001988;400004
29;04;2012;AT04;85;1;5;1;4000010000006921;400001
18;10;2011;AT03;500;1;4;1;4010010000003316;401001
6;09;2010;AT18;40;1;2;1;4000030000005023;400003
22;10;2010;AT11;50;1;2;1;4000030000008766;400003
18;04;2012;AT06;450;1;3;1;4000010000006596;400001
7;10;2012;AT16;200;1;1;1;4010010000004441;401001
27;02;2011;AT24;90;1;5;1;4010020000003806;401002
19;09;2011;AT22;85;1;4;1;4010010000008110;401001
13;05;2012;AT04;250;1;5;1;4000040000001982;400004
12;11;2012;AT02;40;1;5;1;4000020000006352;400002
30;03;2010;AT25;80;1;2;1;4000040000003498;400004
4;07;2012;AT21;70;1;4;1;4000020000006203;400002
19;03;2010;AT21;30;1;3;1;4000020000008544;400002
29;10;2011;AT11;200;1;5;1;4000020000009901;400002
27;04;2011;AT17;450;1;5;1;4010020000005918;401002
20;10;2010;AT10;300;1;1;1;4000020000009378;400002
1;09;2010;AT09;135;1;4;1;4010010000006209;401001
31;10;2012;AT25;20;1;2;1;4010010000005388;401001
13;08;2011;AT13;135;1;3;1;4010020000002466;401002
21;06;2012;AT24;175;1;1;1;4000010000009337;400001
8;02;2012;AT01;25;1;2;1;4010020000001917;401002
11;08;2010;AT07;85;1;2;1;4000010000008587;400001
26;03;2011;AT18;125;1;5;1;4000040000008741;400004
19;05;2012;AT15;85;1;4;1;4000030000009661;400003
8;10;2012;AT10;60;1;1;1;4010010000002134;401001
22;08;2011;AT13;145;1;4;1;4000010000003915;400001
2;02;2011;AT15;300;1;2;1;4000030000002884;400003
3;08;2012;AT12;135;1;3;1;4000040000006096;400004
28;03;2011;AT02;115;1;2;1;4000030000007218;400003
23;10;2012;AT05;90;1;1;1;4010020000004344;401002
7;12;2012;AT04;90;1;3;1;4000030000004934;400003
26;04;2011;AT01;105;1;1;1;4000010000006912;400001
11;05;2010;AT23;5;1;5;1;4010010000004650;401001
9;03;2012;AT04;135;1;1;1;4000010000009963;400001
12;02;2011;AT14;45;1;5;1;4010020000004149;401002
14;06;2011;AT24;10;1;4;1;4000030000003682;400003
13;02;2011;AT06;250;1;4;1;4010020000006945;401002
21;04;2010;AT04;250;1;5;1;4000030000009671;400003
30;07;2011;AT10;375;1;5;1;4000030000004298;400003
25;07;2012;AT10;35;1;4;1;4010010000006182;401001
9;08;2012;AT01;125;1;1;1;4010020000008368;401002
14;05;2011;AT24;70;1;2;1;4000040000005290;400004
11;02;2011;AT16;50;1;4;1;4000040000009845;400004
12;04;2010;AT25;60;1;3;1;4010010000009294;401001
10;10;2010;AT19;150;1;1;1;4000010000009935;400001
20;02;2010;AT11;15;1;2;1;4000030000001194;400003
31;10;2011;AT10;30;1;4;1;4000030000002852;400003
16;02;2010;AT06;5;1;1;1;4000020000006376;400002
7;12;2012;AT13;90;1;2;1;4000010000003763;400001
10;11;2011;AT04;15;1;1;1;4010010000005052;401001
27;08;2012;AT02;300;1;4;1;4000010000009708;400001
18;02;2012;AT05;75;1;1;1;4000020000003480;400002
23;10;2011;AT04;55;1;1;1;4000010000001897;400001
30;03;2011;AT11;300;1;2;1;4000020000009183;400002
10;05;2010;AT22;175;1;5;1;4000040000009529;400004
18;03;2010;AT18;145;1;5;1;4010010000005253;401001
28;05;2012;AT09;65;1;1;1;4010020000006138;401002
30;12;2012;AT16;85;1;3;1;4000030000007998;400003
29;08;2010;AT04;75;1;5;1;4000030000008875;400003
24;07;2010;AT13;80;1;3;1;4010010000009590;401001
28;02;2012;AT23;110;1;5;1;4000010000009239;400001
22;07;2010;AT16;30;1;2;1;4000040000005595;400004
14;02;2011;AT16;500;1;3;1;4010020000007095;401002
20;08;2010;AT12;120;1;5;1;4000030000009188;400003
15;07;2010;AT06;25;1;4;1;4000020000001301;400002
22;08;2010;AT05;110;1;4;1;4000020000002989;400002
27;07;2011;AT02;125;1;5;1;4000030000004350;400003
21;04;2010;AT04;15;1;5;1;4010020000003434;401002
15;02;2011;AT12;80;1;4;1;4000020000002854;400002
18;04;2012;AT10;120;1;3;1;4000020000008848;400002
13;04;2010;AT20;60;1;3;1;4010020000002298;401002
21;06;2012;AT17;150;1;3;1;4000030000008353;400003
17;02;2012;AT17;60;1;2;1;4000040000007342;400004
13;02;2010;AT12;10;1;4;1;4010020000007511;401002
28;06;2010;AT17;250;1;3;1;4000020000005881;400002
14;11;2010;AT17;15;1;4;1;4000040000007817;400004
23;07;2011;AT07;150;1;1;1;4000010000002247;400001
6;03;2012;AT02;60;1;1;1;4000020000001403;400002
9;11;2012;AT10;35;1;2;1;4010010000005080;401001
19;07;2010;AT15;145;1;3;1;4010010000009582;401001
27;03;2010;AT03;55;1;4;1;4000010000007286;400001
3;08;2010;AT03;40;1;2;1;4010010000004313;401001
13;02;2011;AT13;135;1;4;1;4000010000002084;400001
15;03;2012;AT17;75;1;5;1;4000030000004213;400003
6;08;2011;AT20;10;1;4;1;4000040000003604;400004
27;04;2011;AT05;80;1;3;1;4000030000002019;400003
13;07;2012;AT08;30;1;4;1;4000030000001968;400003
20;10;2010;AT13;135;1;1;1;4000020000004998;400002
15;04;2012;AT05;95;1;2;1;4000030000009112;400003
29;09;2011;AT10;20;1;4;1;4000030000001839;400003
13;03;2010;AT15;300;1;1;1;4010010000001317;401001
9;10;2010;AT12;200;1;2;1;4000030000001434;400003
11;02;2011;AT18;35;1;3;1;4000040000004470;400004
27;03;2010;AT10;105;1;5;1;4000030000006340;400003
4;07;2012;AT23;300;1;2;1;4000040000004894;400004
6;04;2012;AT07;200;1;1;1;4010020000004497;401002
15;06;2012;AT10;80;1;5;1;4000030000005868;400003
22;05;2012;AT14;15;1;3;1;4010020000001432;401002
12;10;2010;AT06;500;1;4;1;4000040000007397;400004
20;06;2011;AT15;75;1;2;1;4010020000009464;401002
23;01;2011;AT19;75;1;3;1;4010010000004381;401001
7;09;2010;AT22;55;1;4;1;4010010000003415;401001
15;04;2011;AT05;75;1;1;1;4010020000001726;401002
29;09;2011;AT03;60;1;1;1;4000010000009265;400001
12;03;2012;AT05;75;1;1;1;4000030000005880;400003
26;10;2010;AT17;50;1;4;1;4010010000008733;401001
13;09;2011;AT04;30;1;2;1;4010010000008379;401001
20;08;2012;AT07;500;1;2;1;4000040000006867;400004
30;06;2011;AT01;135;1;1;1;4000020000003634;400002
30;11;2010;AT06;40;1;2;1;4010010000005042;401001
22;05;2011;AT14;200;1;4;1;4010020000007910;401002
28;04;2012;AT06;375;1;3;1;4000010000007488;400001
30;07;2010;AT16;105;1;5;1;4010020000007843;401002
23;05;2011;AT24;450;1;5;1;4010010000005332;401001
11;06;2010;AT03;95;1;2;1;4000010000005129;400001
